Episode(timeslot),agent,step,temp_step,reward,critic_loss,actor_loss,action
554,1,219,219,0.6400917768478394,0.23991326987743378,0.18258242309093475,[0 1 0 1 0 1 0 0 0 1 0 1 0 0 0 1]
554,1,220,220,0.6181713938713074,0.2447454035282135,0.18258242309093475,[1 1 0 1 0 0 1 0 1 1 1 1 1 0 1 1]
554,1,221,221,0.6637067794799805,0.2531149387359619,0.18258242309093475,[1 1 0 1 1 1 0 1 1 0 0 1 0 0 0 1]
554,1,222,222,0.6173595190048218,0.2632986009120941,0.18258242309093475,[0 1 0 0 1 0 0 1 1 0 0 0 0 1 0 0]
554,1,223,223,0.6565976738929749,0.2402976155281067,0.18258242309093475,[0 1 0 1 1 0 1 0 0 1 0 0 0 0 0 1]
554,1,224,224,0.6117005348205566,0.23531752824783325,0.18258242309093475,[1 1 1 1 0 1 1 0 0 0 1 0 0 0 0 0]
554,1,225,225,0.6322636604309082,0.24820560216903687,0.18258242309093475,[0 1 0 1 1 0 0 0 0 0 1 1 0 1 1 0]
554,1,226,226,0.6680328845977783,0.25442296266555786,0.18258242309093475,[0 1 0 0 1 1 0 1 0 0 1 0 0 1 0 1]
554,1,227,227,0.6535612940788269,0.2541171908378601,0.18258242309093475,[1 1 0 1 1 0 1 0 0 1 1 0 0 0 1 1]
554,1,228,228,1.09744131565094,0.239216610789299,0.18258242309093475,[0 1 0 1 1 1 1 1 0 0 0 0 1 1 1 1]
554,1,229,229,0.6571694612503052,0.2574157416820526,0.18258242309093475,[1 1 0 1 1 0 0 0 1 0 1 1 0 0 1 0]
554,1,230,230,0.6184394359588623,0.2566993832588196,0.18258242309093475,[0 0 1 1 1 0 0 0 1 0 1 0 1 0 1 0]
554,1,231,231,0.6753664016723633,0.25340908765792847,0.18258242309093475,[0 0 1 1 0 0 0 0 0 1 1 0 0 0 0 1]
554,1,232,232,0.630405068397522,0.2676197588443756,0.18030351400375366,[1 0 1 1 0 0 0 1 0 0 1 1 0 0 0 0]
554,1,233,233,0.7191661596298218,0.25631222128868103,0.18030351400375366,[0 1 1 1 1 0 0 0 0 0 1 0 0 1 0 1]
554,1,234,234,0.6551930904388428,0.24279876053333282,0.18030351400375366,[0 0 0 0 1 1 1 1 1 0 1 0 1 1 1 1]
554,1,235,235,0.6130669116973877,0.2496187686920166,0.18030351400375366,[0 1 1 1 1 0 0 1 0 0 0 0 0 0 0 1]
554,1,236,236,0.6430518627166748,0.2563241720199585,0.18030351400375366,[1 1 0 1 0 0 0 0 0 1 0 1 0 1 0 1]
554,1,237,237,0.6363439559936523,0.2408890426158905,0.18030351400375366,[1 1 0 1 1 0 0 0 1 0 1 0 0 1 0 1]
554,1,238,238,0.6583329439163208,0.24613714218139648,0.18030351400375366,[0 1 0 1 1 1 1 0 0 1 0 0 0 1 0 1]
554,1,239,239,0.6375276446342468,0.28269466757774353,0.18030351400375366,[0 1 0 1 0 1 0 0 0 1 0 0 0 0 1 1]
554,1,240,240,0.663468599319458,0.24148060381412506,0.18030351400375366,[0 0 1 1 1 1 0 1 0 1 0 0 0 0 0 1]
554,1,241,241,0.7924029231071472,0.24938373267650604,0.18030351400375366,[0 1 0 0 0 0 0 0 1 1 1 0 1 1 1 1]
554,1,242,242,0.6268225908279419,0.2562680244445801,0.18030351400375366,[1 1 0 0 1 1 0 0 1 0 0 1 0 0 0 1]
554,1,243,243,0.6186544895172119,0.2541513442993164,0.18030351400375366,[1 1 0 1 1 0 0 0 1 1 0 0 1 1 0 0]
554,1,244,244,0.6154488325119019,0.21684473752975464,0.18030351400375366,[0 0 0 1 1 0 0 1 1 1 1 0 0 1 0 1]
554,1,245,245,0.6262099742889404,0.26685982942581177,0.18030351400375366,[0 1 0 0 1 0 1 1 0 1 1 0 1 0 0 1]
554,1,246,246,1.4038419723510742,0.25082820653915405,0.18030351400375366,[0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 1]
554,1,247,247,0.6208512783050537,0.2414938509464264,0.18030351400375366,[1 0 1 1 1 1 1 0 1 0 1 0 0 0 0 1]
554,1,248,248,0.6097763776779175,0.2412770390510559,0.18030351400375366,[0 1 1 1 0 0 0 1 0 0 0 0 1 0 0 0]
554,1,249,249,0.8373554348945618,0.24845530092716217,0.18030351400375366,[0 1 1 1 0 1 0 0 0 1 1 1 1 0 0 1]
