Episode(timeslot),agent,step,temp_step,reward,critic_loss,actor_loss,action
558,1,204,204,0.8842781782150269,0.2644534111022949,0.7042304277420044,[0 0 0 1 1 0 1 0 0 0 1 0 1 0 0 1]
558,1,205,205,0.6655819416046143,0.2612033486366272,0.7042304277420044,[1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 0]
558,1,206,206,0.6142891049385071,0.24456670880317688,0.7042304277420044,[1 1 1 1 0 1 0 0 0 0 1 1 1 0 0 0]
558,1,207,207,0.6204421520233154,0.2529546618461609,0.7042304277420044,[0 0 0 0 1 0 1 1 1 0 1 1 0 0 1 1]
558,1,208,208,0.6158918142318726,0.2719557285308838,0.7042304277420044,[0 1 1 1 1 1 0 0 0 0 0 1 0 0 0 1]
558,1,209,209,0.6158307790756226,0.2596461772918701,0.7042304277420044,[0 1 0 0 1 1 1 0 0 0 0 1 0 0 0 1]
558,1,210,210,0.6145757436752319,0.26846539974212646,0.7042304277420044,[1 1 0 0 1 1 1 0 0 0 1 0 0 0 0 1]
558,1,211,211,0.6175981760025024,0.2566889524459839,0.7042304277420044,[0 1 0 1 0 0 0 1 1 0 0 1 0 1 1 0]
558,1,212,212,0.6577371954917908,0.24456658959388733,0.7161239385604858,[0 0 0 1 1 1 1 1 1 0 1 1 1 0 0 0]
558,1,213,213,0.6189980506896973,0.2541908025741577,0.7161239385604858,[0 1 1 1 1 1 1 1 0 0 0 1 0 0 1 0]
558,1,214,214,0.6279691457748413,0.2402368187904358,0.7161239385604858,[0 1 0 0 0 0 0 0 0 0 1 1 0 1 0 0]
558,1,215,215,0.6180325746536255,0.24827298521995544,0.7161239385604858,[0 1 0 1 1 1 1 0 1 1 1 0 0 0 1 0]
558,1,216,216,0.6163149476051331,0.2471267580986023,0.7161239385604858,[0 0 0 1 0 1 0 0 0 0 0 0 1 1 1 1]
558,1,217,217,0.631035327911377,0.2592160105705261,0.7161239385604858,[0 1 0 0 1 0 1 0 0 0 1 0 0 0 0 1]
558,1,218,218,0.6734542846679688,0.25992560386657715,0.7161239385604858,[0 1 0 1 1 0 1 1 0 1 1 0 0 0 0 0]
558,1,219,219,0.6155356168746948,0.24052807688713074,0.7161239385604858,[0 1 0 1 1 1 1 1 0 1 1 1 0 1 1 0]
558,1,220,220,0.6247477531433105,0.2740577459335327,0.7161239385604858,[0 1 0 1 1 1 0 1 1 1 1 0 0 1 0 0]
558,1,221,221,0.6841890811920166,0.26378023624420166,0.7161239385604858,[0 0 0 1 1 1 0 0 0 0 1 1 0 0 0 1]
558,1,222,222,0.6303032636642456,0.2590634226799011,0.7161239385604858,[1 1 0 0 1 1 1 0 0 0 1 0 1 1 0 0]
558,1,223,223,0.6429293155670166,0.24257662892341614,0.7161239385604858,[0 0 0 1 1 0 1 0 0 0 0 1 0 1 1 0]
558,1,224,224,0.6408525705337524,0.2472483515739441,0.7161239385604858,[1 1 1 0 0 1 0 1 0 1 0 1 0 1 1 0]
558,1,225,225,0.6219851970672607,0.24321380257606506,0.7161239385604858,[0 1 0 1 1 1 0 1 0 0 0 0 0 0 0 0]
558,1,226,226,0.8253450393676758,0.261014461517334,0.7161239385604858,[0 1 0 1 1 0 1 0 1 0 1 1 1 0 0 0]
558,1,227,227,0.6243288516998291,0.2567758560180664,0.7161239385604858,[0 1 0 1 1 1 1 0 0 0 0 0 0 0 1 0]
558,1,228,228,0.7087661027908325,0.26858270168304443,0.7161239385604858,[0 0 1 0 0 1 0 1 0 1 0 1 0 1 0 0]
