Episode(timeslot),agent,step,temp_step,reward,critic_loss,actor_loss,action
1,1,1,1,0.618949830532074,0.0,0.0,[1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0]
1,1,2,2,0.6131488084793091,0.0,0.0,[0 1 1 1 0 1 0 0 1 0 0 1 1 1 0 0]
1,1,3,3,0.6262052059173584,0.0,0.0,[0 0 1 0 1 0 1 0 0 1 0 0 0 1 0 0]
1,1,4,4,0.6239375472068787,0.0,0.0,[0 1 0 0 0 1 0 1 0 1 0 0 0 0 0 1]
1,1,5,5,0.6169537305831909,0.0,0.0,[1 0 0 0 1 1 1 0 1 0 0 1 0 0 1 0]
1,1,6,6,0.6329668760299683,0.0,0.0,[1 0 1 1 0 1 0 0 0 0 1 1 1 1 1 1]
1,1,7,7,0.6125936508178711,0.0,0.0,[0 0 1 1 0 1 0 0 0 1 0 0 1 0 0 0]
1,1,8,8,0.7394936680793762,0.0,0.0,[1 1 0 0 1 0 0 1 1 0 1 0 0 0 0 0]
1,1,9,9,0.615109384059906,0.0,0.0,[0 0 0 1 1 1 0 1 1 0 0 0 0 0 0 0]
1,1,10,10,0.6231963038444519,0.0,0.0,[1 1 1 0 0 0 0 1 0 0 0 1 0 1 1 0]
1,1,11,11,0.6513078212738037,0.0,0.0,[1 0 1 1 0 1 0 1 0 0 1 1 0 1 0 1]
1,1,12,12,0.6946336030960083,0.0,0.0,[0 0 0 1 0 1 1 0 1 0 0 1 0 0 1 0]
1,1,13,13,0.6597577929496765,0.0,0.0,[1 1 0 1 1 0 0 1 0 0 1 1 0 1 1 1]
1,1,14,14,0.6942627429962158,0.0,0.0,[0 1 1 1 1 1 0 1 0 0 0 0 1 0 1 1]
1,1,15,15,0.681843101978302,0.0,0.0,[1 0 1 0 1 1 0 0 1 0 1 0 1 0 1 0]
1,1,16,16,0.6204153299331665,0.0,0.0,[1 1 1 0 1 1 0 1 0 0 1 0 0 1 1 0]
1,1,17,17,0.6949033737182617,0.0,0.0,[1 0 1 1 1 0 0 0 0 0 1 0 1 0 0 1]
1,1,18,18,0.676498293876648,0.0,0.0,[0 0 0 0 1 1 0 1 1 1 1 1 0 0 0 1]
1,1,19,19,0.6516029834747314,0.0,0.0,[0 1 1 0 0 0 1 1 1 1 1 0 0 1 0 0]
1,1,20,20,0.6125224828720093,0.0,0.0,[1 0 0 1 1 0 0 0 1 1 1 1 1 0 1 1]
1,1,21,21,0.6301305294036865,0.0,0.0,[1 1 0 0 0 1 0 0 0 1 0 0 1 0 1 0]
1,1,22,22,0.6141562461853027,0.0,0.0,[0 0 0 0 1 0 1 1 1 0 0 1 1 1 0 0]
1,1,23,23,0.7974537014961243,0.0,0.0,[1 0 1 1 0 1 1 0 1 1 0 0 1 0 0 1]
1,1,24,24,0.6100571155548096,0.0,0.0,[0 0 0 1 0 1 0 1 0 1 1 0 1 1 1 0]
1,1,25,25,0.6161211729049683,0.0,0.0,[1 1 1 1 1 1 0 0 1 1 0 1 1 1 1 1]
1,1,26,26,0.6105697154998779,0.0,0.0,[0 0 0 1 1 0 0 0 0 1 1 0 0 1 1 1]
1,1,27,27,0.6214823722839355,0.0,0.0,[1 1 1 1 1 0 1 0 1 1 0 1 0 1 0 0]
1,1,28,28,0.6160954236984253,0.0,0.0,[1 0 0 0 0 1 1 0 0 0 1 1 0 0 0 0]
1,1,29,29,0.6521532535552979,0.0,0.0,[1 1 1 0 0 0 1 0 1 0 1 1 0 0 1 1]
1,1,30,30,0.6116263270378113,0.0,0.0,[0 1 0 0 0 0 0 1 1 1 0 0 1 1 1 1]
1,1,31,31,0.6796123385429382,0.0,0.0,[0 1 0 1 1 1 1 0 0 0 0 1 1 1 0 0]
