Episode(timeslot),agent,step,temp_step,reward,critic_loss,actor_loss,action
559,1,231,231,0.6286207437515259,0.26547616720199585,0.5944563150405884,[0 1 0 1 1 0 1 1 0 1 1 0 0 0 0 1]
559,1,232,232,0.8808704018592834,0.2627866864204407,0.6020889282226562,[0 1 1 1 1 0 1 1 0 1 1 0 0 0 1 0]
559,1,233,233,0.6424381732940674,0.245674729347229,0.6020889282226562,[1 0 0 1 1 0 1 0 0 0 1 1 1 0 0 0]
559,1,234,234,0.6342582106590271,0.2712938189506531,0.6020889282226562,[0 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0]
559,1,235,235,0.6158460378646851,0.2751830816268921,0.6020889282226562,[1 0 1 0 1 0 1 1 0 1 0 1 1 0 0 0]
559,1,236,236,0.6455315351486206,0.2646889388561249,0.6020889282226562,[1 0 0 1 1 1 0 1 0 0 0 1 1 0 0 0]
559,1,237,237,0.6246016621589661,0.27434176206588745,0.6020889282226562,[0 0 0 0 0 0 1 0 1 0 1 1 0 0 0 1]
559,1,238,238,0.659146249294281,0.2563655972480774,0.6020889282226562,[1 0 0 0 1 0 0 1 0 1 0 1 1 0 0 1]
559,1,239,239,0.6275935173034668,0.27606284618377686,0.6020889282226562,[0 0 0 1 1 1 1 0 1 1 0 0 1 0 0 1]
559,1,240,240,0.6185253262519836,0.26675713062286377,0.6020889282226562,[1 0 1 0 1 1 0 0 0 0 0 0 1 1 0 0]
559,1,241,241,0.6370720863342285,0.2538577914237976,0.6020889282226562,[1 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0]
559,1,242,242,0.6333323121070862,0.26060551404953003,0.6020889282226562,[0 0 1 0 0 0 0 0 0 0 0 1 0 1 1 0]
559,1,243,243,0.7031028270721436,0.2791580557823181,0.6020889282226562,[0 1 0 1 0 0 1 0 1 1 0 0 0 1 0 1]
559,1,244,244,0.6133003234863281,0.2686825394630432,0.6020889282226562,[0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0]
559,1,245,245,0.613541841506958,0.2681471109390259,0.6020889282226562,[0 1 1 0 0 0 0 0 1 0 0 1 0 0 0 0]
559,1,246,246,0.671680212020874,0.2737906575202942,0.6020889282226562,[1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 1]
559,1,247,247,0.6396948099136353,0.28137338161468506,0.6020889282226562,[0 1 1 0 0 0 1 0 0 1 0 1 1 0 0 1]
559,1,248,248,0.6331825852394104,0.27546948194503784,0.6020889282226562,[1 0 0 0 0 0 0 1 1 0 1 1 0 0 0 1]
559,1,249,249,1.7231764793395996,0.2654684782028198,0.6020889282226562,[1 0 0 1 1 1 0 0 1 0 0 1 0 0 1 1]
559,1,250,250,0.6354026794433594,0.2733508050441742,0.6020889282226562,[0 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1]
559,1,251,251,0.6196008324623108,0.268218457698822,0.6020889282226562,[0 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0]
559,1,252,252,0.7119051814079285,0.26428520679473877,0.5891925096511841,[1 0 1 0 0 1 0 0 1 1 0 1 1 0 1 1]
559,1,253,253,0.6345471143722534,0.2732265591621399,0.5891925096511841,[1 0 0 1 1 0 0 0 1 1 1 1 1 0 0 0]
559,1,254,254,0.6845592260360718,0.2577008008956909,0.5891925096511841,[1 0 1 0 1 1 0 0 1 1 0 0 0 1 1 0]
559,1,255,255,0.6179931163787842,0.2860138416290283,0.5891925096511841,[0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 0]
559,1,256,256,0.6202142834663391,0.27685338258743286,0.5891925096511841,[0 0 1 1 0 0 0 0 1 1 0 0 0 0 1 1]
