Episode(timeslot),agent,step,temp_step,reward,critic_loss,actor_loss,action
558,1,45,45,0.6424704790115356,0.242452472448349,0.7598994970321655,[0 0 1 0 0 1 0 0 1 1 0 1 0 0 1 0]
558,1,46,46,0.6300968527793884,0.2499052882194519,0.7598994970321655,[1 1 1 1 0 0 0 1 1 1 1 1 1 1 1 1]
558,1,47,47,0.622226893901825,0.2547052502632141,0.7598994970321655,[1 1 0 0 1 1 0 1 0 1 1 1 1 0 1 0]
558,1,48,48,0.6831257343292236,0.2312452495098114,0.7598994970321655,[0 0 1 0 1 1 0 0 0 1 0 1 1 0 0 0]
558,1,49,49,0.6242324709892273,0.2519485354423523,0.7598994970321655,[1 0 1 1 0 1 0 1 0 0 1 0 1 0 1 0]
558,1,50,50,0.6231718063354492,0.23763760924339294,0.7598994970321655,[1 0 1 0 1 0 0 0 1 0 0 0 0 0 1 0]
558,1,51,51,0.6374838948249817,0.26537227630615234,0.7598994970321655,[0 0 1 0 1 1 0 0 0 1 0 0 1 0 0 0]
558,1,52,52,0.6735107898712158,0.24710318446159363,0.7657275199890137,[1 0 0 0 1 0 0 1 1 0 0 1 0 1 0 0]
558,1,53,53,0.6165037751197815,0.21929645538330078,0.7657275199890137,[1 1 1 0 0 1 0 1 0 1 0 1 0 0 1 0]
558,1,54,54,0.6307909488677979,0.2271246314048767,0.7657275199890137,[0 0 1 1 0 1 1 0 0 0 0 1 1 0 1 0]
558,1,55,55,0.614799976348877,0.2399102747440338,0.7657275199890137,[0 0 0 1 0 1 1 0 1 0 1 1 0 0 1 1]
558,1,56,56,1.0486613512039185,0.2537074685096741,0.7657275199890137,[1 0 1 0 0 0 1 1 0 1 0 1 0 1 1 0]
558,1,57,57,0.6113179922103882,0.22673344612121582,0.7657275199890137,[1 1 1 0 0 0 1 1 1 0 0 0 0 0 0 1]
558,1,58,58,0.6159927248954773,0.22457322478294373,0.7657275199890137,[1 0 0 0 0 1 0 0 0 0 1 0 0 1 1 0]
558,1,59,59,0.6184306740760803,0.24372440576553345,0.7657275199890137,[0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0]
558,1,60,60,0.6142202615737915,0.25642329454421997,0.7657275199890137,[1 1 1 0 0 0 0 1 0 0 0 1 0 1 1 0]
558,1,61,61,0.6170049905776978,0.2343694269657135,0.7657275199890137,[1 1 1 1 1 0 0 0 0 0 1 1 0 0 1 1]
558,1,62,62,0.6371703147888184,0.21695473790168762,0.7657275199890137,[0 0 1 0 0 1 0 0 0 1 0 0 0 0 1 1]
558,1,63,63,0.9995710849761963,0.22190850973129272,0.7657275199890137,[1 0 1 0 0 1 1 1 0 1 0 0 1 1 1 0]
558,1,64,64,0.6291861534118652,0.24082961678504944,0.7657275199890137,[1 0 1 0 0 1 1 0 0 0 0 1 1 0 1 0]
558,1,65,65,0.6160228848457336,0.23540368676185608,0.7657275199890137,[1 1 1 1 0 1 0 0 0 0 0 1 1 0 1 0]
558,1,66,66,0.6186597347259521,0.2435864508152008,0.7657275199890137,[0 0 1 1 0 1 0 1 1 0 1 0 1 1 1 1]
558,1,67,67,0.6266916990280151,0.22107118368148804,0.7657275199890137,[0 1 0 0 1 0 1 1 0 1 1 0 0 1 1 0]
558,1,68,68,0.6175129413604736,0.2306475192308426,0.7657275199890137,[1 1 1 0 1 1 0 0 0 0 0 1 0 1 1 0]
558,1,69,69,0.6406300067901611,0.23516365885734558,0.7657275199890137,[1 0 1 0 1 1 0 1 0 1 0 1 0 1 1 0]
558,1,70,70,0.6153236627578735,0.2434195578098297,0.7657275199890137,[1 1 1 0 0 1 1 0 0 1 0 1 1 0 0 0]
558,1,71,71,0.6142748594284058,0.2545711398124695,0.7657275199890137,[1 1 1 0 0 1 0 0 0 1 0 1 0 0 0 0]
558,1,72,72,0.6189484596252441,0.24801737070083618,0.7567218542098999,[0 1 1 0 0 1 1 0 1 1 1 1 0 0 0 0]
558,1,73,73,0.6143460869789124,0.24150428175926208,0.7567218542098999,[1 0 1 1 1 1 1 0 0 1 1 1 0 0 1 0]
558,1,74,74,0.6120138764381409,0.2424992024898529,0.7567218542098999,[0 0 1 0 0 0 0 0 1 0 0 0 1 0 0 0]
558,1,75,75,0.6235312819480896,0.23144683241844177,0.7567218542098999,[0 1 1 0 0 1 1 0 0 0 1 1 0 0 1 0]
558,1,76,76,0.61527419090271,0.24615603685379028,0.7567218542098999,[0 1 0 1 0 0 0 1 1 0 0 1 1 1 1 1]
