Episode(timeslot),agent,step,temp_step,reward,critic_loss,actor_loss,action
1,1,1,1,0.6241621375083923,0.0,0.0,[1 0 1 0 0 0 1 1 1 1 0 0 1 1 1 0]
1,1,2,2,0.7505295276641846,0.0,0.0,[1 0 0 1 0 1 1 1 0 1 0 0 0 1 1 1]
1,1,3,3,0.6122956275939941,0.0,0.0,[1 0 0 0 1 0 0 0 0 1 1 0 0 1 1 1]
1,1,4,4,0.6212910413742065,0.0,0.0,[0 1 0 0 0 0 1 0 1 0 0 1 1 1 1 1]
1,1,5,5,0.7466491460800171,0.0,0.0,[0 0 1 0 0 1 1 0 0 0 1 0 0 1 0 1]
1,1,6,6,0.6349123120307922,0.0,0.0,[0 1 1 1 0 1 0 1 1 0 1 1 0 0 1 0]
1,1,7,7,0.6651766300201416,0.0,0.0,[1 0 1 1 1 1 1 1 1 1 1 1 0 0 0 1]
1,1,8,8,0.6212433576583862,0.0,0.0,[1 0 1 1 0 1 0 0 0 0 1 0 0 1 1 0]
1,1,9,9,0.6274082064628601,0.0,0.0,[0 0 1 1 0 1 1 1 1 0 0 1 0 0 1 1]
1,1,10,10,0.6664811968803406,0.0,0.0,[0 1 1 1 0 0 1 1 0 1 1 1 1 0 0 1]
1,1,11,11,0.6581766605377197,0.0,0.0,[0 1 0 1 0 0 0 1 0 1 0 0 0 0 0 1]
1,1,12,12,0.8499444723129272,0.0,0.0,[0 0 0 0 0 1 1 0 0 0 1 0 0 1 0 0]
1,1,13,13,0.6325684785842896,0.0,0.0,[1 1 1 1 1 1 0 0 0 1 1 0 1 0 0 1]
1,1,14,14,0.6190106868743896,0.0,0.0,[0 1 0 1 0 1 1 0 1 0 1 1 0 0 0 0]
1,1,15,15,0.6366573572158813,0.0,0.0,[0 1 0 0 0 0 1 0 0 1 1 0 0 1 0 1]
1,1,16,16,0.6204500198364258,0.0,0.0,[1 0 1 1 1 0 0 0 0 0 0 0 0 0 1 0]
1,1,17,17,0.6188849210739136,0.0,0.0,[1 1 1 0 1 0 0 0 1 1 1 0 1 1 1 1]
1,1,18,18,0.6211819648742676,0.0,0.0,[0 1 0 0 0 1 0 0 0 1 1 1 1 0 1 0]
